ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
101533.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
101533.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
101533.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
101533.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
101533.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
101533.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
101533.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
101533.0;90.0;DXRD1000  ;Moto 300                                          ;6.0
101533.0;100.0;DXRD2000  ;Moto 450                                          ;1.0
101533.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
101534.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101534.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
101534.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;4.0
101534.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
101534.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;4.0
101534.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;8.0
101534.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
101534.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;7.0
101534.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;8.0
101534.0;100.0;DXRD1000  ;Moto 300                                          ;5.0
101534.0;110.0;DXRD2000  ;Moto 450                                          ;3.0
101534.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;6.0
101534.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101535.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;3.0
101535.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
101535.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
101535.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;8.0
101535.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
101535.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
101535.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
101535.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101535.0;90.0;DXRD1000  ;Moto 300                                          ;1.0
101535.0;100.0;DXRD2000  ;Moto 450                                          ;3.0
101535.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
101535.0;120.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101536.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
101536.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
101536.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
101536.0;40.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
101536.0;50.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
101536.0;60.0;DXRD1000  ;Moto 300                                          ;1.0
101536.0;70.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
101537.0;10.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
101538.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101538.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101538.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101538.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;6.0
101538.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
101538.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
101538.0;70.0;DXRD2000  ;Moto 450                                          ;1.0
101538.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
101539.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101539.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
101539.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101539.0;40.0;DXRD1000  ;Moto 300                                          ;1.0
101540.0;10.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101541.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101541.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101541.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
101541.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101542.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101542.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101542.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
101542.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
101542.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101542.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
101542.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
101542.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
101542.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101542.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101542.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
101542.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
101542.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
101542.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101543.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101543.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
101543.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
101543.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
101543.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
101543.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
101543.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
101543.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
101543.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
101543.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
101543.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
101543.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
101543.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
101543.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101607.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101608.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
101608.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;4.0
101608.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
101608.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
101608.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;7.0
101608.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;3.0
101608.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
101608.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
101608.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
101608.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
101608.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
101608.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
101608.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;5.0
101608.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
101608.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
101609.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
101609.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
101609.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
101609.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
101609.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101609.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
101609.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
101609.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
101609.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
101609.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101609.0;110.0;DXRD1000  ;Moto 300                                          ;6.0
101609.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
101609.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
101609.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101609.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
101610.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
101610.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101610.0;30.0;DXRD1000  ;Moto 300                                          ;1.0
101610.0;40.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
101611.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101611.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101612.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
101612.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101612.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101613.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101613.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101613.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
101613.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
101613.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101613.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
101613.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
101613.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
101613.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101613.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101613.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
101613.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
101613.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
101613.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101613.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
101614.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101614.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101614.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
101614.0;40.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101615.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101615.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
101615.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
101615.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
101615.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
101615.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;3.0
101615.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
101615.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
101615.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
101615.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
101615.0;110.0;DXRD1000  ;Moto 300                                          ;6.0
101615.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
101615.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
101615.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101615.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
101615.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
101616.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
101616.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
101616.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
101616.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
101616.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
101616.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
101616.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
101616.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;4.0
101616.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
101616.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
101616.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
101616.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
101616.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
101616.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
101617.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
101617.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
101617.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
101617.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
