ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
100814.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;20.0
100814.0;70.0;DXRD1000  ;Moto 300                                          ;4.0
100814.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100814.0;90.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100814.0;100.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100815.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100815.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100815.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100815.0;40.0;DXRD1000  ;Moto 300                                          ;1.0
100815.0;50.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100816.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100816.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;5.0
100816.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100816.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;8.0
100816.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;4.0
100816.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;39.0
100816.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;16.0
100816.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;7.0
100816.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100816.0;100.0;DXRD1000  ;Moto 300                                          ;1.0
100816.0;110.0;DXRD2000  ;Moto 450                                          ;4.0
100816.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100817.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;4.0
100817.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100817.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100817.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100817.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100817.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100817.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100817.0;80.0;DXRD1000  ;Moto 300                                          ;5.0
100817.0;90.0;DXRD2000  ;Moto 450                                          ;1.0
100817.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100890.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;7.0
100890.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;10.0
100890.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;6.0
100890.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;6.0
100890.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;7.0
100890.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100890.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;8.0
100890.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100890.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;4.0
100890.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;19.0
100890.0;110.0;DXRD1000  ;Moto 300                                          ;18.0
100890.0;120.0;DXRD2000  ;Moto 450                                          ;7.0
100890.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;16.0
100890.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100890.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100890.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100891.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100891.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;5.0
100891.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100891.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100891.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100891.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100891.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;5.0
100891.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100891.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100891.0;100.0;DXRD1000  ;Moto 300                                          ;8.0
100892.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100892.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100892.0;30.0;DXRD1000  ;Moto 300                                          ;2.0
100893.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100893.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100893.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100893.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100893.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100893.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100893.0;70.0;DXRD1000  ;Moto 300                                          ;2.0
100894.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100894.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;4.0
100894.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100894.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100894.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;6.0
100894.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;4.0
100894.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;22.0
100894.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100894.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100894.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;12.0
100894.0;110.0;DXRD1000  ;Moto 300                                          ;5.0
100894.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100894.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;6.0
100894.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100894.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
100894.0;160.0;FXGR1000  ;Fixed Gear Bike Plus                              ;1.0
100894.0;170.0;CITY1000  ;City Bike Max                                     ;1.0
100895.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100895.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100895.0;30.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100895.0;40.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100896.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100896.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100896.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100896.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100896.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100896.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100896.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100896.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100896.0;90.0;DXRD1000  ;Moto 300                                          ;4.0
100896.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100896.0;110.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100897.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100897.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100897.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100897.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100897.0;50.0;DXRD1000  ;Moto 300                                          ;1.0
100898.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;3.0
100898.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100898.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100898.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100898.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100898.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100898.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100898.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100898.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;5.0
100898.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;7.0
100898.0;110.0;DXRD1000  ;Moto 300                                          ;7.0
100898.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100898.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100898.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100898.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100898.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
100899.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;13.0
100899.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100899.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;5.0
100899.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100899.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;13.0
100899.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;16.0
100899.0;70.0;DXRD1000  ;Moto 300                                          ;17.0
100899.0;80.0;DXRD2000  ;Moto 450                                          ;6.0
100899.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;15.0
100899.0;100.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100899.0;110.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100900.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100900.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100900.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100900.0;40.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100900.0;50.0;DXRD1000  ;Moto 300                                          ;3.0
100900.0;60.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100910.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100910.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100910.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100910.0;110.0;DXRD1000  ;Moto 300                                          ;6.0
100910.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
100910.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100910.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
100910.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100911.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;7.0
100911.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;5.0
100911.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
100911.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100911.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;4.0
100911.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100911.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;7.0
100911.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
100911.0;90.0;DXRD1000  ;Moto 300                                          ;16.0
100911.0;100.0;DXRD2000  ;Moto 450                                          ;4.0
100911.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100911.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100912.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100912.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100912.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100912.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100912.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100912.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100912.0;70.0;DXRD1000  ;Moto 300                                          ;8.0
100912.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
100913.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100913.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100913.0;30.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100913.0;40.0;DXRD1000  ;Moto 300                                          ;2.0
100914.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100914.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100914.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100914.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100914.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100914.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100914.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100914.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100914.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100914.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;8.0
100914.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100914.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
